,country,Country_key,year,sex,age,population,suicides/100k pop,gdp_per_capita ($),generation,Happiness_Score
1958,Austria, AUT,1999,male,25-34 years,643115,25.03,28722,Generation X,7.00600004196167
1959,Austria, AUT,1999,male,15-24 years,485374,20.4,28722,Generation X,7.00600004196167
1960,Austria, AUT,1999,female,55-74 years,845401,14.43,28722,Silent,7.00600004196167
1961,Austria, AUT,1999,female,35-54 years,1123652,12.1,28722,Boomers,7.00600004196167
1962,Austria, AUT,1999,female,25-34 years,633829,5.84,28722,Generation X,7.00600004196167
1963,Austria, AUT,1999,female,15-24 years,470179,5.32,28722,Generation X,7.00600004196167
1964,Austria, AUT,1999,male,5-14 years,485188,0.41,28722,Millenials,7.00600004196167
1965,Austria, AUT,1999,female,5-14 years,461473,0.22,28722,Millenials,7.00600004196167
1966,Austria, AUT,2000,male,75+ years,172839,99.51,25922,G.I. Generation,7.00600004196167
1967,Austria, AUT,2000,male,55-74 years,730447,46.82,25922,Silent,7.00600004196167
1968,Austria, AUT,2000,male,35-54 years,1163122,32.93,25922,Boomers,7.00600004196167
1969,Austria, AUT,2000,male,25-34 years,622975,23.92,25922,Generation X,7.00600004196167
1970,Austria, AUT,2000,female,75+ years,394864,23.3,25922,G.I. Generation,7.00600004196167
1971,Austria, AUT,2000,male,15-24 years,485710,21.82,25922,Generation X,7.00600004196167
1972,Austria, AUT,2000,female,55-74 years,840225,17.02,25922,Silent,7.00600004196167
1973,Austria, AUT,2000,female,35-54 years,1149412,11.48,25922,Boomers,7.00600004196167
1974,Austria, AUT,2000,female,15-24 years,469025,5.76,25922,Generation X,7.00600004196167
1975,Austria, AUT,2000,female,25-34 years,617481,5.51,25922,Generation X,7.00600004196167
1976,Austria, AUT,2000,female,5-14 years,461175,0.87,25922,Millenials,7.00600004196167
1977,Austria, AUT,2000,male,5-14 years,484798,0.83,25922,Millenials,7.00600004196167
1978,Austria, AUT,2001,male,75+ years,180006,83.89,25848,Silent,7.00600004196167
1979,Austria, AUT,2001,male,55-74 years,735296,42.02,25848,Silent,7.00600004196167
1980,Austria, AUT,2001,male,35-54 years,1193029,31.6,25848,Boomers,7.00600004196167
1981,Austria, AUT,2001,male,25-34 years,604064,23.51,25848,Generation X,7.00600004196167
1982,Austria, AUT,2001,female,75+ years,404458,22.99,25848,Silent,7.00600004196167
1983,Austria, AUT,2001,male,15-24 years,488478,20.68,25848,Millenials,7.00600004196167
1984,Austria, AUT,2001,female,55-74 years,835836,15.43,25848,Silent,7.00600004196167
1985,Austria, AUT,2001,female,35-54 years,1177652,10.7,25848,Boomers,7.00600004196167
1986,Austria, AUT,2001,female,25-34 years,600540,6.83,25848,Generation X,7.00600004196167
1987,Austria, AUT,2001,female,15-24 years,470456,3.83,25848,Millenials,7.00600004196167
1988,Austria, AUT,2001,female,5-14 years,460720,0.22,25848,Millenials,7.00600004196167
1989,Austria, AUT,2001,male,5-14 years,484025,0.21,25848,Millenials,7.00600004196167
1990,Austria, AUT,2002,male,75+ years,187295,99.84,27772,Silent,7.00600004196167
1991,Austria, AUT,2002,male,55-74 years,747406,43.08,27772,Silent,7.00600004196167
1992,Austria, AUT,2002,male,35-54 years,1214866,34.74,27772,Boomers,7.00600004196167
1993,Austria, AUT,2002,male,25-34 years,586771,26.93,27772,Generation X,7.00600004196167
1994,Austria, AUT,2002,male,15-24 years,494122,20.04,27772,Millenials,7.00600004196167
1995,Austria, AUT,2002,female,75+ years,410636,19.48,27772,Silent,7.00600004196167
1996,Austria, AUT,2002,female,55-74 years,841432,12.48,27772,Silent,7.00600004196167
1997,Austria, AUT,2002,female,35-54 years,1197653,10.77,27772,Boomers,7.00600004196167
1998,Austria, AUT,2002,female,25-34 years,583877,5.14,27772,Generation X,7.00600004196167
1999,Austria, AUT,2002,female,15-24 years,475095,3.58,27772,Millenials,7.00600004196167
2000,Austria, AUT,2002,female,5-14 years,460277,0.43,27772,Millenials,7.00600004196167
2001,Austria, AUT,2002,male,5-14 years,483732,0.41,27772,Millenials,7.00600004196167
2002,Austria, AUT,2003,male,75+ years,193846,91.31,33889,Silent,7.00600004196167
2003,Austria, AUT,2003,male,55-74 years,759680,40.54,33889,Silent,7.00600004196167
2004,Austria, AUT,2003,male,35-54 years,1231545,30.12,33889,Boomers,7.00600004196167
2005,Austria, AUT,2003,male,25-34 years,569434,20.72,33889,Generation X,7.00600004196167
2006,Austria, AUT,2003,female,75+ years,412619,20.36,33889,Silent,7.00600004196167
2007,Austria, AUT,2003,male,15-24 years,501938,18.13,33889,Millenials,7.00600004196167
2008,Austria, AUT,2003,female,55-74 years,851030,11.99,33889,Silent,7.00600004196167
2009,Austria, AUT,2003,female,35-54 years,1213566,11.62,33889,Boomers,7.00600004196167
2010,Austria, AUT,2003,female,15-24 years,482866,6.01,33889,Millenials,7.00600004196167
2011,Austria, AUT,2003,female,25-34 years,567665,5.64,33889,Generation X,7.00600004196167
2012,Austria, AUT,2003,male,5-14 years,480502,0.62,33889,Millenials,7.00600004196167
2013,Austria, AUT,2003,female,5-14 years,457342,0.0,33889,Millenials,7.00600004196167
2014,Austria, AUT,2004,male,75+ years,201792,93.66,38711,Silent,7.00600004196167
2015,Austria, AUT,2004,male,55-74 years,771847,39.9,38711,Silent,7.00600004196167
2016,Austria, AUT,2004,male,35-54 years,1248808,27.79,38711,Boomers,7.00600004196167
2017,Austria, AUT,2004,male,15-24 years,509514,21.59,38711,Millenials,7.00600004196167
2018,Austria, AUT,2004,male,25-34 years,555892,21.59,38711,Generation X,7.00600004196167
2019,Austria, AUT,2004,female,75+ years,416777,17.52,38711,Silent,7.00600004196167
2020,Austria, AUT,2004,female,55-74 years,860913,13.71,38711,Silent,7.00600004196167
2021,Austria, AUT,2004,female,35-54 years,1231774,8.69,38711,Boomers,7.00600004196167
2022,Austria, AUT,2004,female,25-34 years,554568,4.69,38711,Generation X,7.00600004196167
2023,Austria, AUT,2004,female,15-24 years,491309,4.48,38711,Millenials,7.00600004196167
2024,Austria, AUT,2004,male,5-14 years,476337,0.42,38711,Millenials,7.00600004196167
2025,Austria, AUT,2004,female,5-14 years,453574,0.0,38711,Millenials,7.00600004196167
2026,Austria, AUT,2005,male,75+ years,210054,79.03,40367,Silent,7.00600004196167
2027,Austria, AUT,2005,male,55-74 years,782050,42.32,40367,Silent,7.00600004196167
2028,Austria, AUT,2005,male,35-54 years,1266464,28.74,40367,Boomers,7.00600004196167
2029,Austria, AUT,2005,female,75+ years,421281,19.23,40367,Silent,7.00600004196167
2030,Austria, AUT,2005,male,25-34 years,548943,18.58,40367,Generation X,7.00600004196167
2031,Austria, AUT,2005,male,15-24 years,515674,16.1,40367,Millenials,7.00600004196167
2032,Austria, AUT,2005,female,55-74 years,869065,11.05,40367,Silent,7.00600004196167
2033,Austria, AUT,2005,female,35-54 years,1250028,9.68,40367,Boomers,7.00600004196167
2034,Austria, AUT,2005,female,25-34 years,546238,6.04,40367,Generation X,7.00600004196167
2035,Austria, AUT,2005,female,15-24 years,497688,3.62,40367,Millenials,7.00600004196167
2036,Austria, AUT,2005,male,5-14 years,471447,0.64,40367,Millenials,7.00600004196167
2037,Austria, AUT,2005,female,5-14 years,448529,0.22,40367,Millenials,7.00600004196167
2038,Austria, AUT,2006,male,75+ years,218168,78.38,42698,Silent,7.00600004196167
2039,Austria, AUT,2006,male,55-74 years,791509,33.61,42698,Silent,7.00600004196167
2040,Austria, AUT,2006,male,35-54 years,1281251,29.81,42698,Boomers,7.00600004196167
2041,Austria, AUT,2006,female,75+ years,425747,19.03,42698,Silent,7.00600004196167
2042,Austria, AUT,2006,male,25-34 years,545467,18.88,42698,Generation X,7.00600004196167
2043,Austria, AUT,2006,male,15-24 years,517546,14.88,42698,Millenials,7.00600004196167
2044,Austria, AUT,2006,female,55-74 years,876832,10.38,42698,Silent,7.00600004196167
2045,Austria, AUT,2006,female,35-54 years,1265873,7.19,42698,Boomers,7.00600004196167
2046,Austria, AUT,2006,female,25-34 years,542011,3.32,42698,Generation X,7.00600004196167
2047,Austria, AUT,2006,female,15-24 years,499388,3.2,42698,Millenials,7.00600004196167
2048,Austria, AUT,2006,male,5-14 years,464213,0.22,42698,Millenials,7.00600004196167
2049,Austria, AUT,2006,female,5-14 years,441264,0.0,42698,Millenials,7.00600004196167
2050,Austria, AUT,2007,male,75+ years,225285,75.46,49218,Silent,7.00600004196167
2051,Austria, AUT,2007,male,55-74 years,800509,34.1,49218,Silent,7.00600004196167
2052,Austria, AUT,2007,male,35-54 years,1291260,25.63,49218,Boomers,7.00600004196167
2053,Austria, AUT,2007,female,75+ years,428921,18.65,49218,Silent,7.00600004196167
2054,Austria, AUT,2007,male,25-34 years,542760,18.24,49218,Generation X,7.00600004196167
2055,Austria, AUT,2007,male,15-24 years,517817,17.96,49218,Millenials,7.00600004196167
2056,Austria, AUT,2007,female,55-74 years,885212,12.31,49218,Silent,7.00600004196167
2057,Austria, AUT,2007,female,35-54 years,1277479,6.89,49218,Boomers,7.00600004196167
2058,Austria, AUT,2007,female,25-34 years,539763,4.63,49218,Generation X,7.00600004196167
2059,Austria, AUT,2007,female,15-24 years,499804,3.0,49218,Millenials,7.00600004196167
2060,Austria, AUT,2007,male,5-14 years,455269,0.44,49218,Generation Z,7.00600004196167
2061,Austria, AUT,2007,female,5-14 years,433193,0.0,49218,Generation Z,7.00600004196167
2062,Austria, AUT,2008,male,75+ years,231083,86.55,54294,Silent,7.00600004196167
2063,Austria, AUT,2008,male,55-74 years,811538,34.01,54294,Silent,7.00600004196167
2064,Austria, AUT,2008,male,35-54 years,1295943,26.24,54294,Boomers,7.00600004196167
2065,Austria, AUT,2008,female,75+ years,430534,16.72,54294,Silent,7.00600004196167
2066,Austria, AUT,2008,male,25-34 years,542606,15.85,54294,Generation X,7.00600004196167
2067,Austria, AUT,2008,male,15-24 years,519137,11.37,54294,Millenials,7.00600004196167
2068,Austria, AUT,2008,female,55-74 years,895882,9.15,54294,Silent,7.00600004196167
2069,Austria, AUT,2008,female,35-54 years,1285210,8.71,54294,Boomers,7.00600004196167
2070,Austria, AUT,2008,female,15-24 years,500763,3.59,54294,Millenials,7.00600004196167
2071,Austria, AUT,2008,female,25-34 years,539635,3.34,54294,Generation X,7.00600004196167
2072,Austria, AUT,2008,female,5-14 years,425776,0.47,54294,Generation Z,7.00600004196167
2073,Austria, AUT,2008,male,5-14 years,447151,0.45,54294,Generation Z,7.00600004196167
2074,Austria, AUT,2009,male,75+ years,235822,79.3,50356,Silent,7.00600004196167
2075,Austria, AUT,2009,male,55-74 years,823727,33.87,50356,Silent,7.00600004196167
2076,Austria, AUT,2009,male,35-54 years,1297322,25.59,50356,Boomers,7.00600004196167
2077,Austria, AUT,2009,male,25-34 years,542799,18.24,50356,Generation X,7.00600004196167
2078,Austria, AUT,2009,female,75+ years,430726,15.79,50356,Silent,7.00600004196167
2079,Austria, AUT,2009,male,15-24 years,519901,13.85,50356,Millenials,7.00600004196167
2080,Austria, AUT,2009,female,55-74 years,908213,11.34,50356,Silent,7.00600004196167
2081,Austria, AUT,2009,female,35-54 years,1289816,7.83,50356,Boomers,7.00600004196167
2082,Austria, AUT,2009,female,25-34 years,539304,3.34,50356,Generation X,7.00600004196167
2083,Austria, AUT,2009,female,15-24 years,501225,2.19,50356,Millenials,7.00600004196167
2084,Austria, AUT,2009,female,5-14 years,418410,1.2,50356,Generation Z,7.00600004196167
2085,Austria, AUT,2009,male,5-14 years,439629,0.68,50356,Generation Z,7.00600004196167
2086,Austria, AUT,2010,male,75+ years,240431,74.87,49181,Silent,7.00600004196167
2087,Austria, AUT,2010,male,55-74 years,838208,34.24,49181,Silent,7.00600004196167
2088,Austria, AUT,2010,male,35-54 years,1296607,25.07,49181,Generation X,7.00600004196167
2089,Austria, AUT,2010,male,15-24 years,518657,17.55,49181,Millenials,7.00600004196167
2090,Austria, AUT,2010,male,25-34 years,542986,15.65,49181,Generation X,7.00600004196167
2091,Austria, AUT,2010,female,75+ years,431151,14.38,49181,Silent,7.00600004196167
2092,Austria, AUT,2010,female,55-74 years,923411,9.75,49181,Silent,7.00600004196167
2093,Austria, AUT,2010,female,35-54 years,1291400,7.9,49181,Generation X,7.00600004196167
2094,Austria, AUT,2010,female,25-34 years,539299,4.64,49181,Generation X,7.00600004196167
2095,Austria, AUT,2010,female,15-24 years,499638,2.8,49181,Millenials,7.00600004196167
2096,Austria, AUT,2010,male,5-14 years,433795,0.46,49181,Generation Z,7.00600004196167
2097,Austria, AUT,2010,female,5-14 years,412838,0.24,49181,Generation Z,7.00600004196167
2098,Austria, AUT,2011,male,75+ years,245207,79.93,53923,Silent,7.00600004196167
2099,Austria, AUT,2011,male,55-74 years,855700,32.25,53923,Boomers,7.00600004196167
2100,Austria, AUT,2011,male,35-54 years,1292255,26.0,53923,Generation X,7.00600004196167
2101,Austria, AUT,2011,male,25-34 years,546027,17.76,53923,Millenials,7.00600004196167
2102,Austria, AUT,2011,female,75+ years,431128,13.45,53923,Silent,7.00600004196167
2103,Austria, AUT,2011,male,15-24 years,518095,12.93,53923,Millenials,7.00600004196167
2104,Austria, AUT,2011,female,55-74 years,942311,11.99,53923,Boomers,7.00600004196167
2105,Austria, AUT,2011,female,35-54 years,1288452,7.37,53923,Generation X,7.00600004196167
2106,Austria, AUT,2011,female,15-24 years,498172,4.62,53923,Millenials,7.00600004196167
2107,Austria, AUT,2011,female,25-34 years,542031,4.24,53923,Millenials,7.00600004196167
2108,Austria, AUT,2011,male,5-14 years,428198,0.7,53923,Generation Z,7.00600004196167
2109,Austria, AUT,2011,female,5-14 years,407570,0.25,53923,Generation Z,7.00600004196167
2110,Austria, AUT,2012,male,75+ years,250032,75.59,50979,Silent,7.00600004196167
2111,Austria, AUT,2012,male,55-74 years,874391,34.08,50979,Boomers,7.00600004196167
2112,Austria, AUT,2012,male,35-54 years,1286522,25.81,50979,Generation X,7.00600004196167
2113,Austria, AUT,2012,male,25-34 years,553047,17.9,50979,Millenials,7.00600004196167
2114,Austria, AUT,2012,female,75+ years,430436,17.66,50979,Silent,7.00600004196167
2115,Austria, AUT,2012,male,15-24 years,519503,12.7,50979,Millenials,7.00600004196167
2116,Austria, AUT,2012,female,55-74 years,962372,10.29,50979,Boomers,7.00600004196167
2117,Austria, AUT,2012,female,35-54 years,1283769,6.78,50979,Generation X,7.00600004196167
2118,Austria, AUT,2012,female,25-34 years,547787,3.65,50979,Millenials,7.00600004196167
2119,Austria, AUT,2012,female,15-24 years,497838,1.21,50979,Millenials,7.00600004196167
2120,Austria, AUT,2012,male,5-14 years,422849,0.71,50979,Generation Z,7.00600004196167
2121,Austria, AUT,2012,female,5-14 years,402730,0.25,50979,Generation Z,7.00600004196167
2122,Austria, AUT,2013,male,75+ years,255540,86.48,53229,Silent,7.00600004196167
2123,Austria, AUT,2013,male,55-74 years,893602,33.46,53229,Boomers,7.00600004196167
2124,Austria, AUT,2013,male,35-54 years,1282009,24.73,53229,Generation X,7.00600004196167
2125,Austria, AUT,2013,female,75+ years,431074,14.85,53229,Silent,7.00600004196167
2126,Austria, AUT,2013,male,25-34 years,563630,13.31,53229,Millenials,7.00600004196167
2127,Austria, AUT,2013,female,55-74 years,981829,12.02,53229,Boomers,7.00600004196167
2128,Austria, AUT,2013,male,15-24 years,518852,10.41,53229,Millenials,7.00600004196167
2129,Austria, AUT,2013,female,35-54 years,1279480,7.35,53229,Generation X,7.00600004196167
2130,Austria, AUT,2013,female,25-34 years,556475,4.49,53229,Millenials,7.00600004196167
2131,Austria, AUT,2013,female,15-24 years,496526,4.03,53229,Millenials,7.00600004196167
2132,Austria, AUT,2013,female,5-14 years,400256,0.75,53229,Generation Z,7.00600004196167
2133,Austria, AUT,2013,male,5-14 years,420342,0.24,53229,Generation Z,7.00600004196167
2134,Austria, AUT,2014,male,75+ years,269625,76.4,54278,Silent,7.00600004196167
2135,Austria, AUT,2014,male,55-74 years,906857,31.1,54278,Boomers,7.00600004196167
2136,Austria, AUT,2014,male,35-54 years,1280204,25.07,54278,Generation X,7.00600004196167
2137,Austria, AUT,2014,female,75+ years,442472,17.4,54278,Silent,7.00600004196167
2138,Austria, AUT,2014,male,25-34 years,576126,17.36,54278,Millenials,7.00600004196167
2139,Austria, AUT,2014,male,15-24 years,516580,15.29,54278,Millenials,7.00600004196167
2140,Austria, AUT,2014,female,55-74 years,993973,10.87,54278,Boomers,7.00600004196167
2141,Austria, AUT,2014,female,35-54 years,1276047,7.29,54278,Generation X,7.00600004196167
2142,Austria, AUT,2014,female,25-34 years,566622,5.12,54278,Millenials,7.00600004196167
2143,Austria, AUT,2014,female,15-24 years,493605,3.44,54278,Millenials,7.00600004196167
2144,Austria, AUT,2014,male,5-14 years,419646,0.48,54278,Generation Z,7.00600004196167
2145,Austria, AUT,2014,female,5-14 years,399408,0.0,54278,Generation Z,7.00600004196167
2146,Austria, AUT,2015,male,75+ years,290329,73.71,46484,Silent,7.00600004196167
2147,Austria, AUT,2015,male,55-74 years,915115,32.13,46484,Boomers,7.00600004196167
2148,Austria, AUT,2015,male,35-54 years,1279822,24.46,46484,Generation X,7.00600004196167
2149,Austria, AUT,2015,female,75+ years,461676,15.16,46484,Silent,7.00600004196167
2150,Austria, AUT,2015,male,25-34 years,590968,13.2,46484,Millenials,7.00600004196167
2151,Austria, AUT,2015,male,15-24 years,519646,11.74,46484,Millenials,7.00600004196167
2152,Austria, AUT,2015,female,55-74 years,998854,10.01,46484,Boomers,7.00600004196167
2153,Austria, AUT,2015,female,35-54 years,1273034,6.21,46484,Generation X,7.00600004196167
2154,Austria, AUT,2015,female,15-24 years,490742,3.87,46484,Millenials,7.00600004196167
2155,Austria, AUT,2015,female,25-34 years,576661,3.64,46484,Millenials,7.00600004196167
2156,Austria, AUT,2015,female,5-14 years,400831,0.25,46484,Generation Z,7.00600004196167
2157,Austria, AUT,2015,male,5-14 years,421708,0.24,46484,Generation Z,7.00600004196167
2158,Austria, AUT,2016,male,75+ years,307692,68.9,46976,Silent,7.00600004196167
2159,Austria, AUT,2016,male,55-74 years,928992,31.22,46976,Boomers,7.00600004196167
2160,Austria, AUT,2016,male,35-54 years,1281202,20.29,46976,Generation X,7.00600004196167
2161,Austria, AUT,2016,male,25-34 years,605922,14.19,46976,Millenials,7.00600004196167
2162,Austria, AUT,2016,female,75+ years,478267,12.75,46976,Silent,7.00600004196167
2163,Austria, AUT,2016,male,15-24 years,525977,11.03,46976,Millenials,7.00600004196167
2164,Austria, AUT,2016,female,55-74 years,1009403,9.81,46976,Boomers,7.00600004196167
2165,Austria, AUT,2016,female,35-54 years,1273241,7.46,46976,Generation X,7.00600004196167
2166,Austria, AUT,2016,female,15-24 years,488020,4.51,46976,Millenials,7.00600004196167
2167,Austria, AUT,2016,female,25-34 years,585913,3.07,46976,Millenials,7.00600004196167
